source_id,ra,dec,pf,p1_o,best_classification,phot_g_mean_mag
4478353161079097472,275.4506267525681,7.84830718989436,0.6282518201626485,,RRab,14.830069
4478034092239861632,273.9539372816386,7.14247588372133,0.5666546199873856,,RRab,15.699697
4478045224798618368,273.70230408633944,7.2342116635416005,0.4935974731746461,,RRab,18.592558
4277794921548761984,273.84108852126184,2.9476439576248588,0.5879593455773497,,RRab,17.306545
4468384675118677248,272.0242696420091,2.499828132898602,,0.3877631486856813,RRc,17.906366
4468405600201275648,271.91107634360634,2.7740390745327517,0.6800333701294746,,RRab,18.477402
4476821296559247488,275.82327894781065,6.116869752930698,0.6096591222960995,,RRab,18.930395
4477006564263503488,275.505945076422,6.157734781625909,0.46635281457098055,,RRab,18.544102
4277644941289753088,273.84048303319565,2.6304651504422285,0.6312808737245567,,RRab,15.727437
4283280453778025088,277.3367824320216,3.4499149676478975,0.5756411670823915,,RRab,17.795353
4471070580165743872,271.5318715819925,4.5289820208367875,0.5341443507347226,,RRab,16.799795
4471442112016315776,271.1067344160858,5.169813293759712,0.6448045563142442,,RRab,17.698257
4471666717326260992,273.57077438580075,5.68792221996683,0.6089319390316162,,RRab,18.138212
4471848484638384384,272.4148621434879,5.952143122126416,0.562027039745738,,RRab,18.923866
4471876281664348928,272.0092900007959,6.017398343038609,0.6214915022555315,,RRab,20.155115
4275943206524689024,272.38801719323624,1.2314913151848281,0.5630844000102646,,RRab,16.574886
4275948085608079744,272.4753977087681,1.2244974191953126,0.5837167689510377,,RRab,16.26479
4276113046713707904,272.6689660454348,1.8211954590768977,0.5091168863349941,,RRab,15.706691
4470353075811923328,272.8851500685293,4.313315592396559,0.6450042500018827,,RRab,15.818404
4470807139751143552,273.4800853769212,5.323969722881995,0.6685309367266089,,RRab,16.851921
4476621017941138688,275.9405905970236,5.294145920317342,,0.3046008842405877,RRc,20.691887
4284379617506218112,276.790122183768,4.761851418532918,0.9356020804630871,,RRab,16.885303
4475377539009679744,271.70287254864957,7.89290065432055,0.5267062447569669,,RRab,15.544621
4273767754040441984,277.7140605580143,1.5581514370654903,,0.3158628637059398,RRc,20.41372
4276690187235695360,275.304690088053,1.9285273178162818,0.6182363894213816,,RRab,16.717546
4277044844154073728,276.26380645727573,2.2640695044930212,0.608026241100448,,RRab,19.002867
4277133904599039360,276.56576586768654,2.747114858310827,0.5693500612481383,,RRab,19.57904
4478228568360657664,273.7673532631459,7.928187855054129,0.4869243514008571,,RRab,15.9002075
4284982940148759168,277.1550828252252,5.908308770263451,0.5958808606856134,,RRab,18.27114
4278015815997578624,276.2239104764322,3.2218071598964726,0.4236611398026197,,RRab,19.06361
4278272315745078144,275.0112871601419,3.961261438203563,,0.3237214661017146,RRc,17.209675
4467777027446621184,271.15248943647254,1.3643539513024914,,0.33397293367684394,RRc,17.080149
4477276460016324096,277.10052305092194,7.037580203234859,0.3865341418088604,,RRab,16.251438
4284091206158335360,277.36461951509733,4.059262102206385,0.6392756785635942,,RRab,20.592144
4284107698835070336,277.0535660850159,4.179885003240137,0.38223917757835346,,RRab,19.441322
4277384352726387072,273.78184323372955,1.7718864935095344,0.4619249494012076,,RRab,17.984577
4283316084830479488,277.5923804922798,3.7317492295504615,0.6083633253022954,,RRab,19.488161
